  i          x            density        pressure        velocity

 148    1.47E+00    5.65E+00    4.49E+01    2.02E+00    1.99E+01    7.96E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 149    1.48E+00    5.61E+00    4.45E+01    2.04E+00    1.98E+01    7.94E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 150    1.49E+00    5.58E+00    4.42E+01    2.06E+00    1.98E+01    7.92E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 151    1.50E+00    5.54E+00    4.38E+01    2.08E+00    1.97E+01    7.90E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 152    1.51E+00    5.51E+00    4.34E+01    2.10E+00    1.97E+01    7.88E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 153    1.52E+00    5.47E+00    4.30E+01    2.12E+00    1.96E+01    7.86E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 154    1.53E+00    5.44E+00    4.26E+01    2.15E+00    1.96E+01    7.84E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 155    1.54E+00    5.40E+00    4.23E+01    2.17E+00    1.95E+01    7.82E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 156    1.55E+00    5.37E+00    4.19E+01    2.19E+00    1.95E+01    7.80E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 157    1.56E+00    5.34E+00    4.15E+01    2.21E+00    1.94E+01    7.78E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 158    1.57E+00    5.30E+00    4.12E+01    2.23E+00    1.94E+01    7.76E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 159    1.58E+00    5.27E+00    4.08E+01    2.25E+00    1.93E+01    7.74E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 160    1.59E+00    5.24E+00    4.04E+01    2.27E+00    1.93E+01    7.72E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 161    1.60E+00    5.20E+00    4.01E+01    2.29E+00    1.93E+01    7.70E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
 162    1.61E+00    5.17E+00    3.97E+01    2.31E+00    1.92E+01    7.68E+00    2.50E+00    3.50E+00    3.98E+00    3.45E+00
